claim_id	source_id	order_key	page_id	locator	disposition	subkind	normalized_content	content_oid	exclusion_rationale	exclusion_review_ref	tombstone	superseded_by	tombstone_rationale	tombstone_review_ref
CL-TASAKI2020-0060	TASAKI2020	000031.0005	PG-TASAKI2020-0031	PDF p. 31; print p. 16; §2.1; equation (2.1.14)	assertion	equation	(Û_θ^(3))†Ŝ^(2)Û_θ^(3)=sinθ Ŝ^(1)+cosθ Ŝ^(2). (2.1.14)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0061	TASAKI2020	000031.0006	PG-TASAKI2020-0031	PDF p. 31; print p. 16; §2.1; equation (2.1.15)	assertion	equation	(Û_θ^(3))†Ŝ^(3)Û_θ^(3)=Ŝ^(3). (2.1.15)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0062	TASAKI2020	000031.0007	PG-TASAKI2020-0031	PDF p. 31; print p. 16; §2.1; equation (2.1.16)	assertion	equation	(Ûθ^(α))† Ŝ^(β) Ûθ^(α) = cosθ Ŝ^(β) − sinθ ∑_{γ=1}^3 εαβγ Ŝ^(γ). (2.1.16)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0064	TASAKI2020	000031.0008	PG-TASAKI2020-0031	PDF p. 31; print p. 16; §2.1; equation (2.1.17)	assertion	equation	dL̂(θ)/dθ=i[Ŝ^(3),L̂(θ)]. (2.1.17)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0065	TASAKI2020	000031.0009	PG-TASAKI2020-0031	PDF p. 31; print p. 16; §2.1; equation (2.1.18)	assertion	equation	dR̂(θ)/dθ=−sinθ Ŝ^(1)−cosθ Ŝ^(2)=i[Ŝ^(3),R̂(θ)]. (2.1.18)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0066	TASAKI2020	000031.0010	PG-TASAKI2020-0031	PDF p. 31; print p. 16; §2.1; paragraph 12	assertion	unnumbered_obligation	Since L̂(θ) and R̂(θ) satisfy the same differential equation, and satisfy L̂(0) = R̂(0), we conclude that L̂(θ) = R̂(θ) for any θ.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0067	TASAKI2020	000032.0001	PG-TASAKI2020-0032	PDF p. 32; print p. 17; §2.1; paragraph 2, atom 1	domain	domain	For v=(v₁,v₂,v₃)∈ℝ³, write Ŝ·v:=∑_{β=1}^3 Ŝ^(β)v_β.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0069	TASAKI2020	000032.0002	PG-TASAKI2020-0032	PDF p. 32; print p. 17; §2.1; equation (2.1.19)	assertion	equation	Ûθ^(α)(Ŝ·v)(Ûθ^(α))† = ∑_{β=1}^3 (Û_(−θ)^(α))†Ŝ^(β)Û_(−θ)^(α)vβ = ∑_{β,γ=1}^3 (R_(−θ)^(α))β,γ Ŝ^(γ)vβ = ∑_{β,γ=1}^3 Ŝ^(γ)(Rθ^(α))γ,β vβ = Ŝ·(Rθ^(α)v). (2.1.19)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0070	TASAKI2020	000032.0003	PG-TASAKI2020-0032	PDF p. 32; print p. 17; §2.1; equation (2.1.20)	assertion	equation	Û(Ŝ·v)Û†=Ŝ·(Rv). (2.1.20)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0071	TASAKI2020	000032.0004	PG-TASAKI2020-0032	PDF p. 32; print p. 17; §2.1; equation (2.1.21)	assertion	equation	(Û±π^(α))† Ŝ^(β) Û±π^(α) = −Ŝ^(β) for α≠β. (2.1.21)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0072	TASAKI2020	000032.0005	PG-TASAKI2020-0032	PDF p. 32; print p. 17; §2.1; equation (2.1.22)	assertion	equation	(Û±π/2^(α))† Ŝ^(β) Û±π/2^(α) = ∓∑_{γ=1}^3 εαβγ Ŝ^(γ). (2.1.22)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0073	TASAKI2020	000032.0006	PG-TASAKI2020-0032	PDF p. 32; print p. 17; §2.1; paragraph 8	assertion	remark	The eigenvalues of Ŝ^(α) are integers when S is an integer and half-odd-integers when S is a half-odd-integer.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0074	TASAKI2020	000032.0007	PG-TASAKI2020-0032	PDF p. 32; print p. 17; §2.1; equation (2.1.23)	assertion	equation	Û_{2π}^(α)=e^(−2πiŜ^(α))={−1̂ for S=1/2,3/2,…; 1̂ for S=1,2,…}. (2.1.23)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0075	TASAKI2020	000033.0001	PG-TASAKI2020-0033	PDF p. 33; print p. 18; §2.1; equation (2.1.24)	assertion	equation	(Û_π^(α))†Û_π^(β)Û_π^(α)=(Û_π^(β))†. (2.1.24)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0076	TASAKI2020	000033.0002	PG-TASAKI2020-0033	PDF p. 33; print p. 18; §2.1; equation (2.1.25)	assertion	equation	Û_π^(α)Û_π^(β)={−Û_π^(β)Û_π^(α) for S=1/2,3/2,…; Û_π^(β)Û_π^(α) for S=1,2,…}. (2.1.25)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0077	TASAKI2020	000033.0003	PG-TASAKI2020-0033	PDF p. 33; print p. 18; §2.1; equation (2.1.26)	assertion	equation	Û_θ^(α)=cos(θ/2)1̂−2i sin(θ/2)Ŝ^(α). (2.1.26)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0078	TASAKI2020	000033.0004	PG-TASAKI2020-0033	PDF p. 33; print p. 18; §2.1; Problem 2.1.b	assertion	problem	Problem 2.1.b Derive (2.1.26). (Hint: What is (2 Ŝ (α) )2 ?) [solution→p.493]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0079	TASAKI2020	000033.0005	PG-TASAKI2020-0033	PDF p. 33; print p. 18; §2.1; Problem 2.1.c	assertion	problem	Problem 2.1.c Find a relation corresponding to (2.1.26) for S = 1. [solution→p.493]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0080	TASAKI2020	000033.0006	PG-TASAKI2020-0033	PDF p. 33; print p. 18; §2.1; Problem 2.1.d	assertion	problem	Problem 2.1.d We consider a spin with S = 1/2. Express Ûθ(α) with α = 1, 2, 3 as 2 × 2 matrices. Take θ and ϕ such that 0 ≤ θ ≤ π and 0 ≤ ϕ < 2π, and let n(θ, ϕ) = (cos ϕ sin θ, sin ϕ sin θ, cos θ) be the standard unit vector. Then |ψθ,ϕ ⟩ = Ûϕ(3) Ûθ(2) |ψ ↑ ⟩ should be the state where the spin is pointing in the direction n(θ, ϕ). Express |ψθ,ϕ ⟩ as a two-component vector, and confirm that it is an eigenstate of Ŝ · n(θ, ϕ). [solution→p.494]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0081	TASAKI2020	000033.0007	PG-TASAKI2020-0033	PDF p. 33; print p. 18; §2.1; Problem 2.1.e	assertion	problem	Problem 2.1.e By setting θ = ϕ = π/2 in Problem 2.1.d, we get the state |ψ(0,1,0) ⟩ in which the spin is pointing in the positive 2-direction. But a state in which the spin is pointing in the same direction may be obtained, e.g., by applying the −π/2 (1) rotation about the 1-axis to |ψ ↑ ⟩. Compute both |ψ(0,1,0) ⟩ and |ψ(0,1,0) ⟩ = Û−π/2 |ψ ↑ ⟩ explicitly and check that they differ by a phase factor. Consider the same setup for a spin with S = 1 and confirm that we still get a phase factor. See also Problem 2.2.c (p. 23). [solution→p.494]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0082	TASAKI2020	000034.0001	PG-TASAKI2020-0034	PDF p. 34; print p. 19; §2.1; equation (2.1.27)	assertion	equation	ea=ae=a, eb=be=b, ec=ce=c, a²=b²=c²=e. (2.1.27)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0083	TASAKI2020	000034.0002	PG-TASAKI2020-0034	PDF p. 34; print p. 19; §2.1; paragraph 3	assertion	unnumbered_obligation	At θ=π, R_π^(1)=diag(1,−1,−1), R_π^(2)=diag(−1,1,−1), and R_π^(3)=diag(−1,−1,1). (2.1.28)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0084	TASAKI2020	000034.0003	PG-TASAKI2020-0034	PDF p. 34; print p. 19; §2.1; equation (2.1.28)	assertion	equation	Rπ^(1)=((1,0,0),(0,−1,0),(0,0,−1)),  Rπ^(2)=((−1,0,0),(0,1,0),(0,0,−1)),  Rπ^(3)=((−1,0,0),(0,−1,0),(0,0,1)). (2.1.28)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0085	TASAKI2020	000034.0004	PG-TASAKI2020-0034	PDF p. 34; print p. 19; §2.1; Problem 2.1.f	assertion	problem	Problem 2.1.f What does the relation R_π^(1)R_π^(2)=R_π^(3) mean in the ordinary language? If this is not intuitively obvious to you, try convincing yourself of this fact, probably by performing experiments. [solution→p.495]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0086	TASAKI2020	000034.0005	PG-TASAKI2020-0034	PDF p. 34; print p. 19; §2.1; equation (2.1.29)	assertion	equation	û_1û_2=û_3, û_2û_3=û_1, û_3û_1=û_2. (2.1.29)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0087	TASAKI2020	000034.0006	PG-TASAKI2020-0034	PDF p. 34; print p. 19; §2.1; equation (2.1.30)	assertion	equation	e^(−iπŜ^(1))e^(−iπŜ^(2))=e^(−iπŜ^(3)). (2.1.30)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0088	TASAKI2020	000034.0007	PG-TASAKI2020-0034	PDF p. 34; print p. 19; §2.1; paragraph 7	assertion	unnumbered_obligation	This is indeed the case when S is an integer, where one has (û_α)²=Û_{2π}^(α)=1̂ from (2.1.23).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0089	TASAKI2020	000035.0001	PG-TASAKI2020-0035	PDF p. 35; print p. 20; §2.1; paragraph 2	assertion	unnumbered_obligation	Thus the four operators 1̂, û 1 , û 2 , and û 3 form a representation of Z2 × Z2 . When S is a half-odd-integer, we have (û α )2 = −1̂ and û α û β = −û β û α if α ≠ β.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0090	TASAKI2020	000035.0002	PG-TASAKI2020-0035	PDF p. 35; print p. 20; §2.1; equation (2.1.31)	assertion	equation	1̂û1=û11̂=û1, 1̂û2=û21̂=û2, 1̂û3=û31̂=û3; (û1)²=(û2)²=(û3)²=−1̂; û1û2=−û2û1=û3, û2û3=−û3û2=û1, û3û1=−û1û3=û2. (2.1.31)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0091	TASAKI2020	000035.0003	PG-TASAKI2020-0035	PDF p. 35; print p. 20; §2.1; equation (2.1.32)	assertion	equation	û₁=[[0,−i],[−i,0]], û₂=[[0,−1],[1,0]], û₃=[[−i,0],[0,i]]. (2.1.32)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0092	TASAKI2020	000035.0004	PG-TASAKI2020-0035	PDF p. 35; print p. 20; §2.1; equation (2.1.33)	assertion	equation	û1=((0,0,−1),(0,−1,0),(−1,0,0)),  û2=((0,0,1),(0,−1,0),(1,0,0)),  û3=((−1,0,0),(0,1,0),(0,0,−1)). (2.1.33)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0093	TASAKI2020	000035.0005	PG-TASAKI2020-0035	PDF p. 35; print p. 20; §2.1; equation (2.1.34)	assertion	equation	⟨ψ^σ|û_1|ψ^τ⟩=(−i)^(2S)δ_{σ,−τ}, ⟨ψ^σ|û_2|ψ^τ⟩=(−1)^(S+σ)δ_{σ,−τ}. (2.1.34)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0094	TASAKI2020	000035.0006	PG-TASAKI2020-0035	PDF p. 35; print p. 20; §2.1; Problem 2.1.g	assertion	problem	Problem 2.1.g Derive the expressions (2.1.34). (Hint: A direct derivation seems to be not easy. It is useful to express a single spin S by using 2S spins with spin quantum number 1/2. See Appendix A.3.3 and the expression (2.4.11).) [solution→p.495]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0095	TASAKI2020	000036.0001	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; paragraph 3, atom 1	hypothesis	hypothesis	We also fix the spin quantum number S = 1/2, 1, 3/2, . . ., and assume that each site (i.e., an atom) carries a spin quantum angular momentum with quantum number S. See Part III, in particular Fig. 9.1, for a further discussion on the relation between quantum spin systems and microscopic pictures of solids.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0096	TASAKI2020	000036.0002	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; paragraph 10	notation	notation	The compact notation |ψ^σ⟩_x is used for the copy at site x of the single-spin state |ψ^σ⟩.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0097	TASAKI2020	000036.0003	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; equation (2.2.1)	assertion	equation	|Ψ^σ⟩:=⊗_{x∈Λ}|ψ_x^(σ_x)⟩. (2.2.1)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0098	TASAKI2020	000036.0004	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; equation (2.2.2)	assertion	equation	σ̄:=∑_{x∈Λ}σ_x. (2.2.2)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0099	TASAKI2020	000036.0005	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; paragraph 5	definition	definition	For a spin configuration σ=(σ_x)_{x∈Λ}, define σ̄:=∑_{x∈Λ}σ_x. (2.2.2)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0100	TASAKI2020	000036.0006	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; equation (2.2.3)	assertion	equation	|Ψ^(↑,↑)⟩=|ψ_1^↑⟩⊗|ψ_2^↑⟩, |Ψ^(↑,↓)⟩=|ψ_1^↑⟩⊗|ψ_2^↓⟩. (2.2.3)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0102	TASAKI2020	000036.0007	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; equation (2.2.4)	assertion	equation	Ŝ_x^(α)(⊗_{y∈Λ}|ψ_y^(σ_y)⟩)=(Ŝ^(α)|ψ_x^(σ_x)⟩)⊗(⊗_{y∈Λ∖{x}}|ψ_y^(σ_y)⟩). (2.2.4)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0103	TASAKI2020	000036.0008	PG-TASAKI2020-0036	PDF p. 36; print p. 21; §2.2; equation (2.2.5)	assertion	equation	Ŝ_x^(α)=1̂⊗⋯⊗1̂⊗Ŝ^(α)⊗1̂⊗⋯⊗1̂. (2.2.5)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0104	TASAKI2020	000037.0001	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; paragraph 2, atom 1	definition	definition	Note that Ŝx(α) is defined as an operator on the whole Hilbert space H (rather than hx ).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0105	TASAKI2020	000037.0002	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; paragraph 2, atom 2	notation	notation	We write Ŝx = ( Ŝx(1) , Ŝx(2) , Ŝx(3) ).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0106	TASAKI2020	000037.0003	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; paragraph 2, atom 3	assertion	unnumbered_obligation	[Ŝ_x^(α),Ŝ_y^(β)] = iδ_{x,y}∑_{γ=1}^3 ε_{αβγ}Ŝ_x^(γ). (2.2.6)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0107	TASAKI2020	000037.0004	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; equation (2.2.6)	assertion	equation	[Ŝx^(α),Ŝy^(β)] = iδx,y ∑_{γ=1,2,3} εαβγ Ŝx^(γ). (2.2.6)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0108	TASAKI2020	000037.0005	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; equation (2.2.7)	assertion	equation	Ŝtot := ∑_{x∈Λ} Ŝx. (2.2.7)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0109	TASAKI2020	000037.0006	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; paragraph 3	definition	definition	Define the total spin operator by Ŝ_tot:=∑_{x∈Λ}Ŝ_x. (2.2.7)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0111	TASAKI2020	000037.0007	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; equation (2.2.8)	assertion	equation	Ŝtot± := Ŝtot^(1) ± iŜtot^(2) = ∑_{x∈Λ} Ŝx±. (2.2.8)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0112	TASAKI2020	000037.0008	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; paragraph 6, atom 1	notation	notation	An eigenvalue of ( Ŝtot )2 is denoted as Stot (Stot + 1), where Stot takes a value in Smin , Smin + 1, . . . , |Λ|S − 1, |Λ|S.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0113	TASAKI2020	000037.0009	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; paragraph 6, atom 2	definition	definition	When a state |Φ⟩ satisfies ( Ŝtot )2 |Φ⟩ = Stot (Stot + 1)|Φ⟩, we say that the state |Φ⟩ has total spin Stot .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0114	TASAKI2020	000037.0010	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; equation (2.2.9)	assertion	equation	H=⊕_{M=−|Λ|S}^{|Λ|S}H_M. (2.2.9)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0115	TASAKI2020	000037.0011	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; equation (2.2.10)	assertion	equation	H_M:={|Φ⟩∈H | Ŝ_tot^(3)|Φ⟩=M|Φ⟩}. (2.2.10)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0116	TASAKI2020	000037.0012	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; paragraph 8	definition	definition	Define Û_θ^(α):=exp[−iθŜ_tot^(α)]=∏_{x∈Λ}exp[−iθŜ_x^(α)]. (2.2.11)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0117	TASAKI2020	000037.0013	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; equation (2.2.11)	assertion	equation	Ûθ^(α) := exp[−iθŜtot^(α)] = ∏_{x∈Λ} exp[−iθŜx^(α)]. (2.2.11)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0118	TASAKI2020	000037.0014	PG-TASAKI2020-0037	PDF p. 37; print p. 22; §2.2; equation (2.2.12)	assertion	equation	[Â,Ŝ_tot^(α)]=0. (2.2.12)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0120	TASAKI2020	000038.0001	PG-TASAKI2020-0038	PDF p. 38; print p. 23; §2.2; equation (2.2.13)	assertion	equation	(Û_θ^(α))†ÂÛ_θ^(α)=Â for every θ. (2.2.13)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0121	TASAKI2020	000038.0002	PG-TASAKI2020-0038	PDF p. 38; print p. 23; §2.2; Problem 2.2.a	assertion	problem	Problem 2.2.a For any α, β = 1, 2, 3 such that α ≠ β, show that Ûπ(α) Ûπ(β) = Ûπ(β) Ûπ(α) if |Λ|S is an integer, and Ûπ(α) Ûπ(β) = −Ûπ(β) Ûπ(α) if |Λ|S is a half-odd-integer. Let |Λ|S be a half-odd-integer, and take any eigenstate |Φ⟩ of Ûπ(α) . Show that |Φ⟩ and Ûπ(β) |Φ⟩ are orthogonal for β ≠ α. [solution→p.496]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0123	TASAKI2020	000038.0003	PG-TASAKI2020-0038	PDF p. 38; print p. 23; §2.2; Problem 2.2.b	assertion	problem	Problem 2.2.b Consider a system of two spins with S=1/2, with basis states |σ⟩₁|σ′⟩₂ for σ,σ′=↑,↓. Show by explicit calculation that (1/4π)∫₀^{2π}dϕ∫₀^πdθ sinθ Ûϕ^(3)Ûθ^(2)|↑⟩₁|↓⟩₂ = (1/2)(|↑⟩₁|↓⟩₂−|↓⟩₁|↑⟩₂) = (1/√2)|Φ₀,₀⟩, (2.2.14) where |Φ₀,₀⟩ is defined in (A.3.23). Although this state is SU(2) invariant, show that (1/4π)∫₀^{2π}dϕ∫₀^πdθ sinθ Ûϕ^(3)Ûθ^(2)|↑⟩₁|↑⟩₂ = (π/8)(|↑⟩₁|↓⟩₂+|↓⟩₁|↑⟩₂) = (π/(4√2))|Φ₁,₀⟩, (2.2.15) where |Φ₁,₀⟩, one of the spin triplets defined in (A.3.22), is not SU(2) invariant. [solution→p.496]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0124	TASAKI2020	000038.0004	PG-TASAKI2020-0038	PDF p. 38; print p. 23; §2.2; equation (2.2.14)	assertion	equation	(1/4π)∫_0^(2π)dϕ∫_0^πdθ sinθ Ûϕ^(3)Ûθ^(2)|↑⟩1|↓⟩2 = (1/2)(|↑⟩1|↓⟩2−|↓⟩1|↑⟩2) = 1/√2 |Φ0,0⟩. (2.2.14)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0125	TASAKI2020	000038.0005	PG-TASAKI2020-0038	PDF p. 38; print p. 23; §2.2; paragraph 4, atom 2	assertion	unnumbered_obligation	One might then conclude that the resulting state must be completely SU(2) invariant (in the sense that a state |Φ⟩ satisfies Ûθ(α) |Φ⟩ = |Φ⟩ for any α and θ).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0126	TASAKI2020	000038.0006	PG-TASAKI2020-0038	PDF p. 38; print p. 23; §2.2; equation (2.2.15)	assertion	equation	(1/(4π))∫₀^{2π}dϕ∫₀^πdθ sinθ Û_ϕ^(3)Û_θ^(2)|↑⟩₁|↑⟩₂=(π/8)(|↑⟩₁|↓⟩₂+|↓⟩₁|↑⟩₂)=(π/(4√2))|Φ_{1,0}⟩. (2.2.15)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0127	TASAKI2020	000038.0007	PG-TASAKI2020-0038	PDF p. 38; print p. 23; §2.2; Problem 2.2.c	assertion	problem	Problem 2.2.c The basic reason that we get an SU(2) non-invariant state in (2.2.15) is the presence of the nontrivial phase that we saw in Problem 2.1.e (p. 18). As the SU(2) invariance of (2.2.14) suggests, we do not encounter such a phase when rotating the state | ↑⟩1 | ↓⟩2 . To be more precise, fix an arbitrary unit vector n ∈ R3 , and let Û be any uniform rotation of two spins such that Û Ŝx(3) Û † = Ŝx · n for x=1,2. Then prove that the rotated state Û|↑⟩₁|↓⟩₂ is determined solely by n and does not depend on the choice of Û. We can say that the state |↑⟩₁|↓⟩₂ transforms exactly as a classical vector under rotation. This is a special case of the observation made in [10]. (This problem may be difficult without hints. See footnote 17 below for a big hint.) [solution→p.496]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0128	TASAKI2020	000039.0001	PG-TASAKI2020-0039	PDF p. 39; print p. 24; §2.2; equation (2.2.16)	assertion	equation	Ŝ_x·Ŝ_y=(1/2)(Ŝ_x^+Ŝ_y^−+Ŝ_x^−Ŝ_y^+)+Ŝ_x^(3)Ŝ_y^(3). (2.2.16)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0129	TASAKI2020	000039.0002	PG-TASAKI2020-0039	PDF p. 39; print p. 24; §2.2; equation (2.2.17)	assertion	equation	[Ŝ_x·Ŝ_y,Ŝ_tot^(α)]=0. (2.2.17)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0130	TASAKI2020	000039.0003	PG-TASAKI2020-0039	PDF p. 39; print p. 24; §2.2; equation (2.2.18)	assertion	equation	Ŝ_x·Ŝ_y=(1/2){(Ŝ_x+Ŝ_y)²−(Ŝ_x)²−(Ŝ_y)²}=(1/2)(Ŝ_x+Ŝ_y)²−S(S+1). (2.2.18)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0131	TASAKI2020	000039.0004	PG-TASAKI2020-0039	PDF p. 39; print p. 24; §2.2; equation (2.2.19)	assertion	equation	minimum eigenvalue −S(S+1); maximum eigenvalue S². (2.2.19)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0132	TASAKI2020	000040.0001	PG-TASAKI2020-0040	PDF p. 40; print p. 25; §2.2; paragraph 2, atom 1	assertion	unnumbered_obligation	For each extremal value of the classical two-spin interaction there are infinitely many configurations, corresponding to an arbitrary common spin direction.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0133	TASAKI2020	000040.0002	PG-TASAKI2020-0040	PDF p. 40; print p. 25; §2.2; paragraph 2, atom 2	assertion	unnumbered_obligation	For two sites, the quantum eigenstate with minimum eigenvalue −S(S+1) is unique, unlike the degenerate maximum-eigenvalue states and the classically degenerate extrema.	PENDING	NONE	NONE	false	NONE	NONE	NONE
